# CommonWordsMultiIndex words, generated from token-stats-v12 testAllStats, do not edit by hand
# word <group> <class: 1 service, 2 frequent, 0 frequency only> <names per million> <word>
# class 1: share >= 0.50%; class 2: share >= 0.05%; names = index atoms x 0.398; search category names are class 0
word	fr	0	145	subdivision
word	fr	0	145	arrêt
word	fr	0	145	prat
word	fr	0	145	kozh
word	fr	0	145	santa
word	fr	0	145	rennes
word	fr	0	145	assurances
word	fr	0	144	théâtre
word	fr	0	144	drive
word	fr	0	144	roch
word	fr	0	144	tete
word	fr	0	144	yves
word	fr	0	143	meuse
word	fr	0	143	vierge
word	fr	0	142	neuville
word	fr	0	142	planche
word	fr	0	142	communal
word	fr	0	141	liège
word	fr	0	141	nra
word	fr	0	141	e.leclerc
word	fr	0	141	tête
word	fr	0	141	don
word	fr	0	141	montparnasse
word	fr	0	141	pressing
word	fr	0	140	annez
word	fr	0	140	liege
word	fr	0	140	dels
word	fr	0	139	dolmen
word	fr	0	139	besancon
word	fr	0	139	cotes
word	fr	0	139	moselle
word	fr	0	139	reservoir
word	fr	0	139	santez
word	fr	0	139	ceg
word	fr	0	138	grill
word	fr	0	138	frédéric
word	fr	0	138	op
word	fr	0	138	pere
word	fr	0	138	quebec
word	fr	0	137	loisirs
word	fr	0	137	beaumont
word	fr	0	137	base
word	fr	0	137	ravel
word	fr	0	136	branche
word	fr	0	136	primeveres
word	fr	0	136	saints
word	fr	0	136	parcours
word	fr	0	136	glas
word	fr	0	136	pierres
word	fr	0	136	hair
word	fr	0	135	patisserie
word	fr	0	135	شارع
word	fr	0	134	luxembourg
word	fr	0	134	raymond
word	fr	0	134	rer
word	fr	0	134	gîte
word	fr	0	134	côtes
word	fr	0	133	lcl
word	fr	0	133	varennes
word	fr	0	133	wald
word	fr	0	133	gar
word	fr	0	132	l'abbé
word	fr	0	132	avenguda
word	fr	0	131	garonne
word	fr	0	131	loges
word	fr	0	131	access
word	fr	0	131	foyer
word	fr	0	131	barber
word	fr	0	131	jeux
word	fr	0	130	vers
word	fr	0	130	mans
word	fr	0	130	édouard
word	fr	0	130	ouadi
word	fr	0	130	milin
word	fr	0	129	enez
word	fr	0	129	universite
word	fr	0	129	part
word	fr	0	129	cic
word	fr	0	129	brigade
word	fr	0	128	forest
word	fr	0	128	noire
word	fr	0	128	cemetery
word	fr	0	128	fief
word	fr	0	128	john
word	fr	0	128	stretta
word	fr	0	128	ps
word	fr	0	128	alimentation
word	fr	0	128	aven
word	fr	0	128	comptoir
word	fr	0	127	beg
word	fr	0	127	coffee
word	fr	0	127	fournil
word	fr	0	126	kastell
word	fr	0	126	lion
word	fr	0	126	paquis
word	fr	0	126	d'activités
word	fr	0	126	marronniers
word	fr	0	126	verdon
word	fr	0	126	bonne
word	fr	0	125	david
word	fr	0	125	roque
word	fr	0	125	vtt
word	fr	0	125	brosse
word	fr	0	125	magasin
word	fr	0	125	îles
word	fr	0	125	beach
word	fr	0	125	veterinaire
word	fr	0	125	j.
word	fr	0	124	post
word	fr	0	123	doubs
word	fr	0	123	charrèira
word	fr	0	123	pommiers
word	fr	0	123	to
word	fr	0	123	l'eau
word	fr	0	123	d'activites
word	fr	0	123	stang
